id,description
4999,"GRATUIT - plus d'information sur notre site internet : http://domainederestinclieres.herault.fr

Les mercredis de la biodiversité
Mercredis 26 mars, 9 et 23 avril, 21 mai, 4 et 18 juin
de 14h30 à 16h

Avec Aude Hautesserre de la MDE, jeune public à partir de 7 ans

Visites commentées pour enfant de l'exposition ""les secrets de la biodiversité""

Un peu plus d'information sur l'exposition :
Mais qu'est ce que la biodiversité ? Cette nouvelle vague d'expositions proposée dans les salles du château, intitulée ""les secrets de la biodiversité"" tentera d'y répondre.

Cette exposition est composée de :

• Coup de projecteur sur la biodiversité (in)visible
Exposition créée par la Fondation Université de Montpellier et Chaire NaturCom

La biodiversité est partout et nous, humains, en faisons partie.
La biodiversité est partout, mais nous n’en n’avons pas toujours conscience.
La biodiversité est partout, mais savons-nous ce qu’est la biodiversité ?

•	Les merveilles de Restinclières
Le Domaine de Restinclières, une mosaïque de paysage et de milieux différents où se côtoient garrigues, prairies, forêts, haies, zones humides mais aussi les cultures issues de l’agroforesterie. Entouré du fleuve Lez et de la rivière Le Lirou, il abrite une faune et une flore exceptionnelles, à découvrir sans modération !
Exposition réalisée par la MDE et Nicolas Gal

Horaires d'ouverture des salles d'exposition:

Du lundi au vendredi 
- hors vacances scolaires : 13h30 à 17h (14h à 17h30 à partir du 1er avril)
- pendant les vacances scolaires : ouverture la matinée en complément de 10 h à 12h30

Les dimanches : de 14h à 17h30 (18h à partir du 1er avril)

Fermeture les jours fériés et les samedis

Vous ne voulez rien manquer de notre programmation, notre actualité : inscrivez-vous à notre newsletter en quelques clics sur notre site internet : http://domainederestinclieres.herault.fr
(Bandeau bas de page du site internet)

Découvrez le Domaine de Restinclières - Prades -le-Lez:
LES + DU DOMAINE DE RESTINCLIERES
240 hectares d'Espaces Naturel Sensible (ENS)
Ouverture 7j/7
Parking gratuit
Aire de jeux
Aires de pique-nique
Divers sentiers de randonnées et de balades
Accès libre et gratuit à tous les équipements"
12111,"Lodève accueille depuis 1966 l’unique annexe de la Manufacture nationale de tapis de la « Savonnerie ». 
Dans cet atelier d’artisanat d’art se tissent des tapis d’exception destinés aux plus hauts lieux de la République. Les liciers et licières perpétuent une pratique de tissage vieille de plus de quatre siècles pour des créations classiques mais aussi contemporaines. 
Venez découvrir un espace où le temps se mesure en tombée de métier et où le travail de la main est virtuose ! 

Attention : pensez à prendre vos billets par avance, le nombre de places est limité et il n'y a pas de billetterie sur place.
Achat des billets à l'Office de Tourisme de Lodève ou via la billetterie en ligne >> Boutique - Lodévois & Larzac (boutique.tourisme-lodevois-larzac.fr)

Visites proposées tous les jeudis et vendredis de l'année à 14h."
12112,"Lodève accueille depuis 1966 l’unique annexe de la Manufacture nationale de tapis de la « Savonnerie ». 
Dans cet atelier d’artisanat d’art se tissent des tapis d’exception destinés aux plus hauts lieux de la République. Les liciers et licières perpétuent une pratique de tissage vieille de plus de quatre siècles pour des créations classiques mais aussi contemporaines. 
Venez découvrir un espace où le temps se mesure en tombée de métier et où le travail de la main est virtuose ! 

Attention : pensez à prendre vos billets par avance, le nombre de places est limité et il n'y a pas de billetterie sur place.
Achat des billets à l'Office de Tourisme de Lodève ou via la billetterie en ligne >> Boutique - Lodévois & Larzac (boutique.tourisme-lodevois-larzac.fr)

Visites proposées tous les jeudis et vendredis de l'année à 14h."
8988,"Les Vignerons du Pays d'Ensérune vous invitent à découvrir les œuvres de Michèle Guillotin du 1er au 30 avril au Caveau de Nissan-Lez-Enserune. 
Michèle Guillotin, vous invite au dépaysement, au voyage et aux rêves avec ses collages et ses peintures en acryliques sur toile. Inspirés par la nature, l’Afrique et l’art aborigène, ses œuvres respirent le soleil et créent une ambiance exotique pour notre plus grand plaisir.
Vernissage en présence de l'artiste suivi d'un apéritif offert le mercredi 2 avril à 18h."
9518,"Samedi 5 , 12 , 19 , 26 avril a 10h30.
Entrée libre et sans réservation."
11304,"Venez découvrir l'ancienne résidence d'été des archevêques de Narbonne et sa toute nouvelle scénographie. Il fut à la fin du Moyen-Âge une splendide demeure que certains n'hésitent pas à qualifier de palais.
Le château a certes subi les outrages du temps, mais heureusement, ce qui fut la partie la plus prestigieuse du logis est toujours là pour témoigner de la splendeur passée.
Au 1er étage d'une vaste tour rectangulaire couronnée au sud de mâchicoulis sur arcs et contreforts, se trouve une magnifique salle d'apparat. Au plafond, vous pouvez voir sur les closoirs de nombreuses scènes de l'époque : animaux, scènes galantes et religieuses.  Une table numérique tactile, une mise en lumière, un récit sonore vous plongent au plus près de l'Histoire et de ce monument emblématique de Capestang.

Visite guidée de 17h à proposée par Dominique Saillard, guide conférencier."
11954,"De 9h30 à 11h00 : Châteaux de sable pour les enfants - Gratuit, sur réservation (places limitées à 15 enfants) - Office de Tourisme de Palavas-les-Flots - Réservation au comptoir de l'Office de Tourisme, sur notre billetterie en ligne (ouverture des créneaux en ligne prochainement) ou par téléphone au 04 67 07 73 34

Le Week-End Famille Plus pour Pâques fait son grand retour à l'Office de Tourisme de Palavas-les-Flots du samedi 19 avril au lundi 21 avril ! 
À cette occasion, de nombreuses activités (la plupart gratuites) sont organisées pour les enfants à l'Office de Tourisme : Concours de dessin, chasses aux œufs, châteaux de sable, jeux géants en bois, ateliers créatifs et séance de maquillages, chasses aux trésors, visites guidées...
Des prestataires seront également de la partie et proposeront des activités gratuites !

En résumé, le Week-End Famille Plus c'est : 3 jours d'animations, de cadeaux et de surprises pour tous les enfants !"
11312,"A 18h : Prenez de la hauteur pour découvrir la collégiale Saint-Etienne et partagez un moment convivial, prenez le temps d’admirer les paysages depuis la terrasse du clocher, comme une mosaïque de vignes à perte de vue. 
Le guide vous fera découvrir ce monument gothique du 14ème siècle et vous dévoilera tous ses secrets,  jusqu'au sommet du clocher à 43m où vous verrez sonner les cloches de l'édifice.
La visite est suivie d'une dégustation de vins gratuite conviviale au domaine Cros."
5258,"Un univers visuel émotionnel en clair-obscur que seule la couleur bleue de Chaouen viendra trancher. Un bleu profond et éclatant, symbole de rêve, de sagesse, de mer, de ciel, et de sérénité. Les mouvements collectifs et individuels questionnent l’identité et le courage, le lâcher prise ou l’affirmation du vivant.

Mise en scène par Raphaëlle Boitel, KA-IN est un hymne à la jeunesse, une fraternité rêvée où les corps n’auraient que pour
seul but le dépassement de soi. Sans jamais tomber dans les clichés, cette création rend hommage à une culture et une âme qui incarnent le cri de ce que nous sommes. Mouvement infatigable, acrobaties démultipliées, c’est un cirque dansé, un élan de vie organique, puissant et drôle. Une acrobatie historique à travers des artistes d’aujourd’hui…

Pour le meilleur ou pour le pire, les pas de l’Homme ont toujours été guidé par une inébranlable curiosité, un insatiable désir de savoir ce qu’il y a « de l’autre côté ». - Raphaëlle BOITEL

> POUR DÉMARRER VOTRE SOIRÉE
A 20h30 sur le grand parvis des théâtres
Restitution et performance artistique collective des collèges de l’Hérault
 
Distribution : 
Mise en scène et chorégraphie de Raphaëlle Boitel 
13 acrobates & danseurs / Distribution & Disciplines Hamidou Aboubakar Sidiki / Danseur hip-hop B-Boy, Mohcine Allouch / Danseur hip-hop B-Boy, Hammad Benjkiri / Porteur, Zhor El Amine Demnati / Danseuse hip-hop B-Girl, Achraf El Kati / Acrobate, Bouchra El Kayouri / Acrobate, équilibriste, chanteuse, Youssef El Machkouri / Acrobate, porteur, Mohammed Guechri / Danseur hip-hop Hamza Naceri / Acrobate
Kwatar Niha / Acrobate Youssef Salihi / Danseur hip-hop & popping Hassan Taher / Acrobate, équilibriste Mohammed Takel / Acrobate, jongleur 
Collaboration artistique, lumière, scénographie Tristan Baudoin 
Assistante mise en scène Sanae El Kamouni
Création musicale Arthur Bison 
Coach chorégraphique & training Mohamed Rarhib & Vassiliki Rossillion 
Complice à la technique en création Thomas Delot/Nicolas Lourdelle/Anthony Nicolas 
Renfort plateau et son Joël Abriac 
Direction technique Laure Andurand 
Chargée de production et de logistique Romane Blandin 
Production & diffusion Jean-François Pyka 
Administration, production & développement Aizeline Wille
 Direction du Groupe Acrobatique de Tanger Sanae El Kamouni
 
Photo : Richard Haughton"
8619,"Lodève accueille depuis 1966 l’unique annexe de la Manufacture nationale de tapis de la « Savonnerie ». 
Dans cet atelier d’artisanat d’art se tissent des tapis d’exception destinés aux plus hauts lieux de la République. Les liciers et licières perpétuent une pratique de tissage vieille de plus de quatre siècles pour des créations classiques mais aussi contemporaines. 
Venez découvrir un espace où le temps se mesure en tombée de métier et où le travail de la main est virtuose ! 

Attention : pensez à prendre vos billets par avance, le nombre de places est limité et il n'y a pas de billetterie sur place.
Achat des billets à l'Office de Tourisme de Lodève ou via la billetterie en ligne >> Boutique - Lodévois & Larzac (boutique.tourisme-lodevois-larzac.fr)

Visites proposées tous les jeudis et vendredis de l'année à 14h."
11434,"Revivez l'essor prodigieux et le destin exceptionnel que Montpellier s'est forgé au cours des siècles : optez pour une découverte du centre historique de Montpellier avec notre visite de 2h.

Un voyage de mille ans au fil des ruelles du centre historique pour vous faire vivre l'ambiance si particulière de l'Ecusson.

La visite inclut la découverte de l’arc de triomphe, du mikvé (bain rituel juif médiéval) et une cour d'hôtel particulier.

- Rendez-vous 10 minutes avant à l'Office de Tourisme de Montpellier – extérieur façade côté Esplanade Charles-de-Gaulle.
- Gratuités : enfants moins de 6 ans accompagnés d'un parent, guides diplômés avec carte, détenteurs de la City Card.
- 1 adulte accompagné de 1 ou de 2 enfants de moins de 6 ans maximum.
- Visite interdite aux chiens de petites ou grandes tailles sauf chien guide.

Durée: 2h

Réservation obligatoire

IMPORTANT : 12/04, 13/04 et 21/06 : Accès à l'arc de triomphe sous réserve (événements sportifs et culturels)

LE BON PLAN : La réservation d'une visite guidée vous offre  10% de remise sur tous les produits de la boutique de l'Office de Tourisme (sauf tickets TAM), sur présentation de votre voucher."
2265,"de 6h à 13h30

Mercredi :  parking de la Maison de retraite (rive gauche) toute l'année
Vendredi :  promenade du Pot de plaisance (rive droite) toute l'année
Dimanche : parking de la Maison de retraite (rive gauche) de mi-juin à fin août

Plus d'infos au 04 67 07 73 34"
11435,"Revivez l'essor prodigieux et le destin exceptionnel que Montpellier s'est forgé au cours des siècles : optez pour une découverte du centre historique de Montpellier avec notre visite de 2h.

Un voyage de mille ans au fil des ruelles du centre historique pour vous faire vivre l'ambiance si particulière de l'Ecusson.

La visite inclut la découverte de l’arc de triomphe, du mikvé (bain rituel juif médiéval) et une cour d'hôtel particulier.

- Rendez-vous 10 minutes avant à l'Office de Tourisme de Montpellier – extérieur façade côté Esplanade Charles-de-Gaulle.
- Gratuités : enfants moins de 6 ans accompagnés d'un parent, guides diplômés avec carte, détenteurs de la City Card.
- 1 adulte accompagné de 1 ou de 2 enfants de moins de 6 ans maximum.
- Visite interdite aux chiens de petites ou grandes tailles sauf chien guide.

Durée: 2h

Réservation obligatoire

IMPORTANT : 12/04, 13/04 et 21/06 : Accès à l'arc de triomphe sous réserve (événements sportifs et culturels)

LE BON PLAN : La réservation d'une visite guidée vous offre  10% de remise sur tous les produits de la boutique de l'Office de Tourisme (sauf tickets TAM), sur présentation de votre voucher."
7350,"Vendredi 15h-18h
Samedi 9h-18h
Dimanche 9h-18h

Braderie de la Ligue Contre le Cancer

Vente de jouets, vaisselle, livres, textile...

Salle des fêtes

Infos : https://www.facebook.com/ligueccpalavas/"
6248,"De 6h à 13h

Marché aux puces et à la brocante

Parking de la maison de retraite

Brocante, puces, livres et vieux papiers, timbres, création, artisanat..."
2839,"de 6h à 13h30

Mercredi :  parking de la Maison de retraite (rive gauche) toute l'année
Vendredi :  promenade du Pot de plaisance (rive droite) toute l'année
Dimanche : parking de la Maison de retraite (rive gauche) de mi-juin à fin août

Plus d'infos au 04 67 07 73 34"
3223,"Lodève accueille depuis 1966 l’unique annexe de la Manufacture nationale de tapis de la « Savonnerie ». 
Dans cet atelier d’artisanat d’art se tissent des tapis d’exception destinés aux plus hauts lieux de la République. Les liciers et licières perpétuent une pratique de tissage vieille de plus de quatre siècles pour des créations classiques mais aussi contemporaines. 
Venez découvrir un espace où le temps se mesure en tombée de métier et où le travail de la main est virtuose ! 

Attention : pensez à prendre vos billets par avance, le nombre de places est limité et il n'y a pas de billetterie sur place.
Achat des billets à l'Office de Tourisme de Lodève ou via la billetterie en ligne >> Boutique - Lodévois & Larzac (boutique.tourisme-lodevois-larzac.fr)

Visites proposées tous les jeudis et vendredis de l'année à 14h."
3224,"Lodève accueille depuis 1966 l’unique annexe de la Manufacture nationale de tapis de la « Savonnerie ». 
Dans cet atelier d’artisanat d’art se tissent des tapis d’exception destinés aux plus hauts lieux de la République. Les liciers et licières perpétuent une pratique de tissage vieille de plus de quatre siècles pour des créations classiques mais aussi contemporaines. 
Venez découvrir un espace où le temps se mesure en tombée de métier et où le travail de la main est virtuose ! 

Attention : pensez à prendre vos billets par avance, le nombre de places est limité et il n'y a pas de billetterie sur place.
Achat des billets à l'Office de Tourisme de Lodève ou via la billetterie en ligne >> Boutique - Lodévois & Larzac (boutique.tourisme-lodevois-larzac.fr)

Visites proposées tous les jeudis et vendredis de l'année à 14h."
